"ImportFilGuid"	"DelningDataGuid"	"Ruta"	"TypRuta"	"Provyta"	"DelYta"	"Avst1"	"Rikt1"	"Avst2"	"Rikt2"	"Avst3"	"Rikt3"	"Avst4"	"Rikt4"	"Avst5"	"Rikt5"	"Avst6"	"Rikt6"	"Avst7"	"Rikt7"	"Avst8"	"Rikt8"	"TIDSPARAD"	"DelTagNr"	"Deleted"	"TStamp"	"VERDATUM"	"FullSokvag"	"Filnamn"	"InsatsAr"	"SenastAndrad"	"ErrorLoading2"	"ErrorCode2"	"ErrorDescription2"	"LoadingEvent"	"ArsvisSokvagGuid"
"ED6CB1F5-A483-4332-95BA-8E9056EB9C1C"	"89E724B4-0EDC-453C-B2CC-4712691A2874"	106	1	12	1	100	192	50	251	100	350	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 76\Omrade231\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-07-14 12:14:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"A32D87F6-5A57-4E16-B5A4-036D5F5CEE22"	"CAF6A481-16FE-4BA5-BF02-23F829CB0BBB"	108	1	4	1	100	248	100	1	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20111006090053	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag78\2011-10-06\080\Database\BasNils\Red\080.mdb"	NA	2011	2011-10-05 13:39:00	NA	NA	NA	"2979A24C-A25E-423B-84AC-FC16BA949250"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"D3A33D09-FC15-413D-B93F-3904747322E7"	"7822E829-98E5-42EA-8D0A-C990C7CFCDDE"	109	1	7	1	100	248	82	249	38	301	100	1	-2	-1	-1	-1	-1	-1	-1	-1	20110929010456	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag77\2011-09-28\059\Database\BasNils\Red\059.mdb"	NA	2011	2011-09-28 17:24:00	NA	NA	NA	"F187C58B-13B4-4749-889C-A21D2FED09DF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"903009D0-4F8B-4B96-9C44-36B2DF9D98C5"	"69244D1B-4E08-4E42-95B1-736E92A3AE20"	112	1	1	2	100	82	100	217	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101005010120	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag77\2010-09-19\417\Database\BasNils\Red\417.mdb"	NA	2010	2010-10-04 17:17:00	NA	NA	NA	"D7728974-C576-41ED-BE62-0A829FD01E7B"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"93A10B54-62D4-45F0-A89F-35256CFCF440"	"D7365DC3-63CF-4E1E-8057-028934C67643"	112	1	5	1	100	5	100	143	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20100907150110	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag77\2010-09-12\112\Database\BasNils\Red\112.mdb"	NA	2010	2010-09-08 18:25:00	NA	NA	NA	"62F84B40-BF63-4E96-9246-61FB79484727"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"757F040D-FD4C-4634-A9C7-61F92E27261B"	"B5D2D5B6-4A84-4E0F-92B3-0BC2A0472275"	114	1	9	1	100	334	99	257	80	217	100	40	-2	-1	-1	-1	-1	-1	-1	-1	20110729010047	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag72\2011-07-28\500\Database\BasNils\Red\500.mdb"	NA	2011	2011-07-28 15:32:00	NA	NA	NA	"A12AFB3D-AEE7-445E-9540-5B99EC7ADAED"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"770FC5D1-1355-4B0C-8094-99AEA6DE2822"	"9D908C18-05DF-47DE-9AA9-080206FEAD5D"	115	1	2	2	100	112	0	360	100	259	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag76\2009-07-30\Ruta228\NILS\Databas\Röd\228.mdb"	NA	2009	2009-07-30 18:20:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"2763F4A4-12C1-4160-92E5-6E0516F46BFA"	"E6AEA2C6-D6DF-410E-BC76-026B8B9C8C5F"	115	1	9	2	100	156	55	105	100	69	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag76\2009-07-16\Ruta196\NILS\Databas\Röd\196.mdb"	NA	2009	2009-07-16 20:00:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"FC8183ED-8AFF-4D48-B9D3-8923001B4BAB"	"F7694525-2B67-4C19-B528-6A32ECC2F338"	118	1	2	1	100	265	100	14	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 76\Omrade118\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-07-31 14:23:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"6C00DDA1-C855-4CAA-A61A-D09959030A79"	"1CE6B02F-1D00-4D9C-BA6D-9B1CCBFC114F"	118	1	10	1	100	211	63	224	93	294	100	318	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 76\Omrade90\Databas\Blå\Nilsdb.mdb"	NA	2008	2008-07-31 14:26:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"918AE991-27C3-4C89-ABEE-4C44985EF8C3"	"9A90E3C3-498E-46AA-93B4-C6053FD0E5B9"	119	1	8	1	100	278	100	6	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110926010109	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag75\2011-09-25\172\Database\BasNils\Red\172.mdb"	NA	2011	2011-09-24 17:18:00	NA	NA	NA	"56312C48-52FD-4386-BEE7-A6487A7D4330"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"0A3EE599-8BEF-4CB1-9EC1-6AD1EB008ADF"	"14A083E5-34CB-49C5-9F23-02E0E11E6A4C"	120	1	9	1	100	334	100	179	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20090612124638	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag76\2009-08-05\Ruta211\NILS\Databas\Röd\211.mdb"	NA	2009	2009-08-05 18:10:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"8EA148EE-A2E6-4A15-91C4-FF78A1ACE896"	"7907296F-F059-4B04-A5AD-8699116BF242"	122	1	8	1	100	194	100	60	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101006010258	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag78\2010-06-26\122\Database\BasNils\Red\122.mdb"	NA	2010	2010-10-05 15:18:00	NA	NA	NA	"0C8CF1B3-60BA-4587-AEA8-00E8A8787724"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"4FBD646A-83DF-4D40-A447-E6C07B5E3A5D"	"E2CBD185-E6C3-44BD-B084-3C5E9FE5E03E"	123	1	11	1	100	186	100	52	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 76\Omrade123\Databas\Blå\Nilsdb.mdb"	NA	2008	2009-02-26 12:28:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"4FBD646A-83DF-4D40-A447-E6C07B5E3A5D"	"E3CF7EE6-BE80-412F-B679-CA51EFF753D4"	123	1	11	2	100	359	100	230	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 76\Omrade123\Databas\Blå\Nilsdb.mdb"	NA	2008	2009-02-26 12:28:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"85880084-5DD4-4A98-9153-02D93703C581"	"45C47403-2C81-4992-A8C6-0571980C01FA"	125	1	3	1	100	292	50	287	50	33	80	60	100	55	-2	-1	-2	-1	-2	-1	20100703150004	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag76\2010-07-22\218\Database\BasNils\Red\218.mdb"	NA	2010	2010-07-21 23:08:00	NA	NA	NA	"FBBECA1F-C0BE-4923-A9B5-43A8C73BC998"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"E9A6A6FE-F0D6-4331-A6A0-7A337560666B"	"28E13F17-840E-4A47-8AE5-694849EC281D"	126	1	1	1	100	356	100	154	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 75\Omrade126\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-11-14 13:47:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"E9A6A6FE-F0D6-4331-A6A0-7A337560666B"	"D1503A21-211B-4305-A2B3-138E9149C95E"	126	1	9	1	100	274	100	44	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 75\Omrade126\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-11-14 13:47:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"CD868870-3D7C-4CA8-937A-4C5B4A584966"	"C41D4384-4EF1-4EF3-9206-0DE1C3406F2F"	127	1	2	2	100	148	100	1	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag71\2009-07-01\Ruta534\NILS\Databas\Blå\534.mdb"	NA	2009	2009-07-01 20:03:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"A7F2CE6C-1A71-4510-A604-B312B36F856F"	"9E83F9B4-9FDE-45C8-8D22-1E319AA45B63"	127	1	3	1	100	4	100	132	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 71\Ruta585\NILS\Databas\Blå\585.mdb"	NA	2009	2009-09-01 17:45:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"1D30A858-72C9-4DEC-A1CD-5672411DAA8C"	"96AD510B-2983-45CF-8507-AC5B5F755300"	128	1	1	2	100	331	100	189	-2	-1	-2	-1	-2	-1	-1	-1	-1	-1	-1	-1	20110908010249	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag77\2011-09-07\047\Database\BasNils\Red\047.mdb"	NA	2011	2011-08-12 21:48:00	NA	NA	NA	"C9E34A05-16D9-4F48-A609-72421D3F4B5F"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"74562C49-DD64-4B3E-A7A7-384E1389C59E"	"153FAE09-0B43-4BF7-987A-F1A803C0A1CC"	128	1	1	3	100	148	100	11	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	NA	NA	NA	NA	NA	"Correction made by: AD\srh-xkaw"	NA	2011	2012-02-21 10:36:00	NA	NA	NA	NA	"1521DF10-9B0A-4D0C-B695-DAE734C0E5C5"
"71A74F1C-CFC5-4E4A-86CC-5D8EB31816F9"	"AE2B78DD-EC6D-424F-9993-099A852C3B9C"	128	1	3	2	100	314	100	216	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20110531160950	NA	NA	NA	20110415	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag77\2011-07-29\259\Database\BasNils\Red\259.mdb"	NA	2011	2011-07-29 19:24:00	NA	NA	NA	"318F9602-2CA7-426B-8F8E-F14BD35EE1E5"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"1D30A858-72C9-4DEC-A1CD-5672411DAA8C"	"394C8E2B-ECEA-4C2E-8426-4155AD7F4FFE"	128	1	5	2	100	152	53	29	100	44	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110908010249	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag77\2011-09-07\047\Database\BasNils\Red\047.mdb"	NA	2011	2011-08-12 21:48:00	NA	NA	NA	"C9E34A05-16D9-4F48-A609-72421D3F4B5F"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"445EEE0E-9AAA-4FE0-A69D-7DA474A73ED4"	"64645F98-7D61-4F99-8B24-0720E6CE8D65"	129	1	1	1	100	305	30	295	100	42	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag75\2009-07-15\Ruta271\NILS\Databas\Blå\271.mdb"	NA	2009	2009-07-15 18:57:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"EEC68E19-E7FC-49CE-AC5A-6F8DF6487A0D"	"EE0A2A51-FDF6-4EE6-AA69-04683AF17AE2"	129	1	3	2	100	80	100	294	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag75\2009-07-11\Ruta221\NILS\Databas\Blå\221.mdb"	NA	2009	2009-07-11 19:44:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"65A5E49C-558E-4E6F-B5B7-9FB3FD688AA6"	"87623698-D9C7-4F2B-8CAD-099849F323C4"	129	1	6	2	100	320	100	250	-1	-1	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag75\2009-07-01\Ruta181\NILS\Databas\Blå\181.mdb"	NA	2009	2009-08-31 12:54:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"40C15009-6870-43F4-A882-F8151D342882"	"2B1DBEA1-AF97-45EF-B67A-0E63B539B71A"	132	1	7	1	100	295	100	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 71\Omrade532\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-07-24 14:42:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"D6903F30-33ED-495C-B9BC-F6217532C256"	"2E28B963-A05E-41E6-86CA-0ACF4A217CE6"	132	1	8	1	100	195	100	325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 71\Omrade149\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-15 21:54:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"1D30A858-72C9-4DEC-A1CD-5672411DAA8C"	"953886AF-616E-450C-8959-67A6794558F2"	133	1	5	2	100	92	30	165	100	229	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110908010249	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag77\2011-09-07\047\Database\BasNils\Red\047.mdb"	NA	2011	2011-08-12 21:48:00	NA	NA	NA	"C9E34A05-16D9-4F48-A609-72421D3F4B5F"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"1D30A858-72C9-4DEC-A1CD-5672411DAA8C"	"161E1901-EEFB-47B2-A8F5-D9DEB346DACB"	133	1	6	2	100	15	20	292	100	190	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110908010249	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag77\2011-09-07\047\Database\BasNils\Red\047.mdb"	NA	2011	2011-08-12 21:48:00	NA	NA	NA	"C9E34A05-16D9-4F48-A609-72421D3F4B5F"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"1D30A858-72C9-4DEC-A1CD-5672411DAA8C"	"87F8E0BF-FF5B-46C3-B0C0-097D3D0A364D"	133	1	11	2	100	351	45	260	100	204	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110908010249	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag77\2011-09-07\047\Database\BasNils\Red\047.mdb"	NA	2011	2011-08-12 21:48:00	NA	NA	NA	"C9E34A05-16D9-4F48-A609-72421D3F4B5F"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"EFEA3FCE-3CAB-45E4-BFC0-53B857CD159F"	"474A660E-9900-4270-9E07-0EA6EC50E5BB"	134	1	7	1	100	224	18	304	100	340	-1	-1	-1	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag76\2009-08-29\Ruta211\NILS\Databas\Röd\211.mdb"	NA	2009	2009-08-31 16:05:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"D869DE82-5531-41B8-8B1A-E715A57AFB47"	"9660C10A-6006-49AE-855E-012B3732CD89"	134	1	11	2	100	47	57	90	69	128	100	216	-2	-1	-2	-1	-2	-1	-2	-1	20090815125550	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 76\Ruta151\NILS\Databas\Röd\151.mdb"	NA	2009	2009-08-21 11:00:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"D869DE82-5531-41B8-8B1A-E715A57AFB47"	"29D17233-2C98-41FB-92C0-4D8D701109EE"	134	1	12	1	100	309	62	311	100	143	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20090815163030	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2009\Lag 76\Ruta151\NILS\Databas\Röd\151.mdb"	NA	2009	2009-08-21 11:00:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"528DF55D-97EA-46F8-9758-E5602074ADD5"
"BAFEA5AE-C745-4CAD-B3D7-F120B23987AF"	"D634F927-B694-4D75-8704-38111A3175DF"	134	1	12	3	100	113	100	2	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20090815155136	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_09\Lag76\2009-08-17\Ruta151\NILS\Databas\Röd\151.mdb"	NA	2009	2009-08-17 18:33:00	NA	NA	NA	"0D963FBB-2E81-4657-8616-A250E848CEF4"	"27E00B2B-E80A-4D59-9EEA-0280F899B5F7"
"772690FF-35C9-42D8-8D9E-52A3794B7974"	"99E0B0F1-E819-427C-A9FA-5D34D95AB3F7"	136	1	4	2	100	8	100	235	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100912010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag74\2010-09-11\343\Database\BasNils\Red\343.mdb"	NA	2010	2010-07-02 19:53:00	NA	NA	NA	"3D524057-FF3F-4687-8CEA-FF602AEACBCF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"772690FF-35C9-42D8-8D9E-52A3794B7974"	"9E4FDAAD-B39F-4068-96A4-111E4367E4CE"	136	1	6	2	100	160	100	295	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100912010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag74\2010-09-11\343\Database\BasNils\Red\343.mdb"	NA	2010	2010-07-02 19:53:00	NA	NA	NA	"3D524057-FF3F-4687-8CEA-FF602AEACBCF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"772690FF-35C9-42D8-8D9E-52A3794B7974"	"20714567-5DCA-4A29-A658-6431EC01B59B"	136	1	8	1	100	313	40	145	100	83	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100912010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag74\2010-09-11\343\Database\BasNils\Red\343.mdb"	NA	2010	2010-07-02 19:53:00	NA	NA	NA	"3D524057-FF3F-4687-8CEA-FF602AEACBCF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"772690FF-35C9-42D8-8D9E-52A3794B7974"	"4822FFB9-C531-4169-933C-0F34AEFAAACF"	136	1	12	1	100	209	65	175	100	158	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20100912010058	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag74\2010-09-11\343\Database\BasNils\Red\343.mdb"	NA	2010	2010-07-02 19:53:00	NA	NA	NA	"3D524057-FF3F-4687-8CEA-FF602AEACBCF"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"35AF8208-7D5F-4BB2-ACF4-DCC865BF48ED"	"A12454F4-7FD0-4698-BC6D-18F8CB279BF7"	139	1	10	2	100	121	100	279	100	310	74	339	100	21	-2	-1	-2	-1	-2	-1	NA	NA	NA	NA	NA	"\\terra.srh.slu.se\2_FALT\Fältdata\Indata\basNILS\Allegro_databaser_från_fält_2003-2009\Säsong_2008\Lag 70\Omrade519\Databas\Röd\Nilsdb.mdb"	NA	2008	2008-06-26 22:13:00	NA	NA	NA	"F2A0731B-CA04-4D2C-AB83-AF7F90A6BFA4"	"99308A9E-88E4-4FCA-BB34-99292684F941"
"735F722C-92D8-410C-B50E-7C1127E4FC55"	"AA4A81D4-23DB-4395-8EFB-5478B7BDD1D1"	140	1	1	1	100	306	100	42	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20110915010406	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag78\2011-09-14\55\atabase\BasNils\Red\55.mdb"	NA	2011	2011-06-18 17:54:00	NA	NA	NA	"0A5C4F25-FAA8-4485-BA4F-1368683F44E1"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"2135FB7E-0840-48A4-A5E8-02F8C1259D8F"	"808C93B3-EDF7-4B68-9E8F-144CB62C9039"	140	1	12	1	100	309	72	343	100	138	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20110526110340	NA	NA	NA	20110415	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_11\Lag79\2011-05-26\148\Database\BasNils\Red\148.mdb"	NA	2011	2011-05-26 22:37:00	NA	NA	NA	"EF2A9A24-77E8-4E03-BD5D-22805CC68C77"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"87DC3F95-0953-499B-B628-94EF3A04808E"	"03CC081E-5A9D-4271-A0B2-BE00F0F1A4F7"	142	1	3	1	100	222	35	170	100	134	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101002010059	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag76\2010-10-01\095\Database\BasNils\Red\095.mdb"	NA	2010	2010-09-29 13:00:00	NA	NA	NA	"3763C995-8D73-4A1D-A831-BD37DB3F335A"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"87DC3F95-0953-499B-B628-94EF3A04808E"	"F0336421-0D90-4BF9-BAFC-9BD2E2CC642B"	142	1	5	1	100	185	100	69	-2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20101002010059	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag76\2010-10-01\095\Database\BasNils\Red\095.mdb"	NA	2010	2010-09-29 13:00:00	NA	NA	NA	"3763C995-8D73-4A1D-A831-BD37DB3F335A"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
"14F89CA0-8F39-488E-9920-BEBDF433563E"	"D71206EA-C637-4138-A7D0-213E4752A836"	142	1	8	1	100	267	100	97	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	-2	-1	20100817111240	NA	NA	NA	NA	"\\terra.srh.slu.se\NilsFileTransfer_BaseData_TeamRoot_10\Lag76\2010-09-15\234\Database\BasNils\Red\234.mdb"	NA	2010	2010-09-14 22:16:00	NA	NA	NA	"E6FA8CF7-E935-4464-AA61-1B661D85ED8E"	"06DE1F00-D8B9-4741-B927-BE1F867B906E"
